Prefecture,Category,Item,Value,Date,Primary_source,Secondary_source
Shimane,Hospital_bed,Total,10241,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Okayama,Hospital_bed,Total,27651,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Hiroshima,Hospital_bed,Total,38683,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Yamaguchi,Hospital_bed,Total,25900,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Tokushima,Hospital_bed,Total,13942,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kagawa,Hospital_bed,Total,14456,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Ehime,Hospital_bed,Total,21027,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kochi,Hospital_bed,Total,17496,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Fukuoka,Hospital_bed,Total,83532,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Saga,Hospital_bed,Total,14505,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Nagasaki,Hospital_bed,Total,25975,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kumamoto,Hospital_bed,Total,33710,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Oita,Hospital_bed,Total,19834,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Miyazaki,Hospital_bed,Total,18769,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kagoshima,Hospital_bed,Total,32651,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Okinawa,Hospital_bed,Total,18710,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Hokkaido,Clinic_bed,Care,428,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Aomori,Clinic_bed,Care,114,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Iwate,Clinic_bed,Care,98,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Miyagi,Clinic_bed,Care,91,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Akita,Clinic_bed,Care,77,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Yamagata,Clinic_bed,Care,65,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Fukushima,Clinic_bed,Care,60,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Ibaraki,Clinic_bed,Care,120,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Tochigi,Clinic_bed,Care,56,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Gunma,Clinic_bed,Care,44,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Saitama,Clinic_bed,Care,34,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Chiba,Clinic_bed,Care,115,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Tokyo,Clinic_bed,Care,119,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kanagawa,Clinic_bed,Care,139,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Niigata,Clinic_bed,Care,19,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Toyama,Clinic_bed,Care,12,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Ishikawa,Clinic_bed,Care,16,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Fukui,Clinic_bed,Care,131,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Yamanashi,Clinic_bed,Care,36,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Nagano,Clinic_bed,Care,113,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Gifu,Clinic_bed,Care,250,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Shizuoka,Clinic_bed,Care,56,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Aichi,Clinic_bed,Care,210,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Mie,Clinic_bed,Care,194,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Shiga,Clinic_bed,Care,17,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kyoto,Clinic_bed,Care,25,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Osaka,Clinic_bed,Care,44,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Hyogo,Clinic_bed,Care,152,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Nara,Clinic_bed,Care,34,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Wakayama,Clinic_bed,Care,122,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Tottori,Clinic_bed,Care,18,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Shimane,Clinic_bed,Care,10,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Okayama,Clinic_bed,Care,321,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Hiroshima,Clinic_bed,Care,401,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Yamaguchi,Clinic_bed,Care,101,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Tokushima,Clinic_bed,Care,122,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kagawa,Clinic_bed,Care,189,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Ehime,Clinic_bed,Care,257,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kochi,Clinic_bed,Care,12,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Fukuoka,Clinic_bed,Care,798,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Saga,Clinic_bed,Care,285,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Nagasaki,Clinic_bed,Care,408,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kumamoto,Clinic_bed,Care,497,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Oita,Clinic_bed,Care,269,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Miyazaki,Clinic_bed,Care,206,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kagoshima,Clinic_bed,Care,652,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Okinawa,Clinic_bed,Care,83,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Hokkaido,Clinic_bed,Total,5585,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Aomori,Clinic_bed,Total,1906,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Iwate,Clinic_bed,Total,1255,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Miyagi,Clinic_bed,Total,1468,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Akita,Clinic_bed,Total,721,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Yamagata,Clinic_bed,Total,632,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Fukushima,Clinic_bed,Total,1228,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Ibaraki,Clinic_bed,Total,1647,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Tochigi,Clinic_bed,Total,1581,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Gunma,Clinic_bed,Total,1020,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Saitama,Clinic_bed,Total,2576,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Chiba,Clinic_bed,Total,2168,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Tokyo,Clinic_bed,Total,3645,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kanagawa,Clinic_bed,Total,2308,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Niigata,Clinic_bed,Total,537,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Toyama,Clinic_bed,Total,467,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Ishikawa,Clinic_bed,Total,848,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Fukui,Clinic_bed,Total,1003,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Yamanashi,Clinic_bed,Total,457,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Nagano,Clinic_bed,Total,828,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Gifu,Clinic_bed,Total,1524,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Shizuoka,Clinic_bed,Total,1928,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Aichi,Clinic_bed,Total,3663,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Mie,Clinic_bed,Total,1128,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Shiga,Clinic_bed,Total,499,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kyoto,Clinic_bed,Total,703,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Osaka,Clinic_bed,Total,2148,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Hyogo,Clinic_bed,Total,2548,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Nara,Clinic_bed,Total,435,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Wakayama,Clinic_bed,Total,861,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Tottori,Clinic_bed,Total,445,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Shimane,Clinic_bed,Total,441,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Okayama,Clinic_bed,Total,2046,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Hiroshima,Clinic_bed,Total,2655,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Yamaguchi,Clinic_bed,Total,1440,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Tokushima,Clinic_bed,Total,1546,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kagawa,Clinic_bed,Total,1379,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Ehime,Clinic_bed,Total,2351,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kochi,Clinic_bed,Total,1232,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Fukuoka,Clinic_bed,Total,6982,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Saga,Clinic_bed,Total,2184,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Nagasaki,Clinic_bed,Total,3321,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kumamoto,Clinic_bed,Total,4628,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Oita,Clinic_bed,Total,3561,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Miyazaki,Clinic_bed,Total,2357,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Kagoshima,Clinic_bed,Total,4827,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Okinawa,Clinic_bed,Total,914,2020-01-31,https://www.mhlw.go.jp/toukei/saikin/hw/iryosd/m20/is2001.html,
Hokkaido,Location,Latitude,43.065063,2014-10-14,,http://linkdata.org/work/rdf1s8i
Aomori,Location,Latitude,40.824592,2014-10-14,,http://linkdata.org/work/rdf1s8i
Iwate,Location,Latitude,39.70367,2014-10-14,,http://linkdata.org/work/rdf1s8i
Miyagi,Location,Latitude,38.268915,2014-10-14,,http://linkdata.org/work/rdf1s8i
Akita,Location,Latitude,39.718353,2014-10-14,,http://linkdata.org/work/rdf1s8i
Yamagata,Location,Latitude,38.240354,2014-10-14,,http://linkdata.org/work/rdf1s8i
Fukushima,Location,Latitude,37.750324,2014-10-14,,http://linkdata.org/work/rdf1s8i
Ibaraki,Location,Latitude,36.341981,2014-10-14,,http://linkdata.org/work/rdf1s8i
Tochigi,Location,Latitude,36.565875,2014-10-14,,http://linkdata.org/work/rdf1s8i
Gunma,Location,Latitude,36.391389,2014-10-14,,http://linkdata.org/work/rdf1s8i
Saitama,Location,Latitude,35.857944,2014-10-14,,http://linkdata.org/work/rdf1s8i
Chiba,Location,Latitude,35.604757,2014-10-14,,http://linkdata.org/work/rdf1s8i
Tokyo,Location,Latitude,35.689439,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kanagawa,Location,Latitude,35.447692,2014-10-14,,http://linkdata.org/work/rdf1s8i
Niigata,Location,Latitude,37.901881,2014-10-14,,http://linkdata.org/work/rdf1s8i
Toyama,Location,Latitude,36.695376,2014-10-14,,http://linkdata.org/work/rdf1s8i
Ishikawa,Location,Latitude,36.594848,2014-10-14,,http://linkdata.org/work/rdf1s8i
Fukui,Location,Latitude,36.065449,2014-10-14,,http://linkdata.org/work/rdf1s8i
Yamanashi,Location,Latitude,35.665316,2014-10-14,,http://linkdata.org/work/rdf1s8i
Nagano,Location,Latitude,36.651473,2014-10-14,,http://linkdata.org/work/rdf1s8i
Gifu,Location,Latitude,35.39135,2014-10-14,,http://linkdata.org/work/rdf1s8i
Shizuoka,Location,Latitude,34.977136,2014-10-14,,http://linkdata.org/work/rdf1s8i
Aichi,Location,Latitude,35.180464,2014-10-14,,http://linkdata.org/work/rdf1s8i
Mie,Location,Latitude,34.730724,2014-10-14,,http://linkdata.org/work/rdf1s8i
Shiga,Location,Latitude,35.004717,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kyoto,Location,Latitude,35.02114,2014-10-14,,http://linkdata.org/work/rdf1s8i
Osaka,Location,Latitude,34.6830438,2014-10-14,,http://linkdata.org/work/rdf1s8i
Hyogo,Location,Latitude,34.691468,2014-10-14,,http://linkdata.org/work/rdf1s8i
Nara,Location,Latitude,34.685425,2014-10-14,,http://linkdata.org/work/rdf1s8i
Wakayama,Location,Latitude,34.225172,2014-10-14,,http://linkdata.org/work/rdf1s8i
Tottori,Location,Latitude,35.503653,2014-10-14,,http://linkdata.org/work/rdf1s8i
Shimane,Location,Latitude,35.471366,2014-10-14,,http://linkdata.org/work/rdf1s8i
Okayama,Location,Latitude,34.66169,2014-10-14,,http://linkdata.org/work/rdf1s8i
Hiroshima,Location,Latitude,34.39588,2014-10-14,,http://linkdata.org/work/rdf1s8i
Yamaguchi,Location,Latitude,34.185891,2014-10-14,,http://linkdata.org/work/rdf1s8i
Tokushima,Location,Latitude,34.065921,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kagawa,Location,Latitude,34.340336,2014-10-14,,http://linkdata.org/work/rdf1s8i
Ehime,Location,Latitude,33.841878,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kochi,Location,Latitude,33.559868,2014-10-14,,http://linkdata.org/work/rdf1s8i
Fukuoka,Location,Latitude,33.606935,2014-10-14,,http://linkdata.org/work/rdf1s8i
Saga,Location,Latitude,33.249527,2014-10-14,,http://linkdata.org/work/rdf1s8i
Nagasaki,Location,Latitude,32.744674,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kumamoto,Location,Latitude,32.790513,2014-10-14,,http://linkdata.org/work/rdf1s8i
Oita,Location,Latitude,33.238391,2014-10-14,,http://linkdata.org/work/rdf1s8i
Miyazaki,Location,Latitude,31.911188,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kagoshima,Location,Latitude,31.560052,2014-10-14,,http://linkdata.org/work/rdf1s8i
Okinawa,Location,Latitude,26.211761,2014-10-14,,http://linkdata.org/work/rdf1s8i
Hokkaido,Location,Longitude,141.347644 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Aomori,Location,Longitude,140.740031 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Iwate,Location,Longitude,141.152717 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Miyagi,Location,Longitude,140.872212 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Akita,Location,Longitude,140.103416 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Yamagata,Location,Longitude,140.362582 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Fukushima,Location,Longitude,140.466769 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Ibaraki,Location,Longitude,140.446792 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Tochigi,Location,Longitude,139.883507 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Gunma,Location,Longitude,139.060852 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Saitama,Location,Longitude,139.648663 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Chiba,Location,Longitude,140.123135 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Tokyo,Location,Longitude,139.691643 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kanagawa,Location,Longitude,139.642323 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Niigata,Location,Longitude,139.022861 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Toyama,Location,Longitude,137.211319 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Ishikawa,Location,Longitude,136.625578 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Fukui,Location,Longitude,136.221702 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Yamanashi,Location,Longitude,138.568999 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Nagano,Location,Longitude,138.181066 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Gifu,Location,Longitude,136.722298 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Shizuoka,Location,Longitude,138.383122 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Aichi,Location,Longitude,136.906705 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Mie,Location,Longitude,136.508644 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Shiga,Location,Longitude,135.868637 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kyoto,Location,Longitude,135.755796 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Osaka,Location,Longitude,135.522548 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Hyogo,Location,Longitude,135.183129 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Nara,Location,Longitude,135.832846 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Wakayama,Location,Longitude,135.167862 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Tottori,Location,Longitude,134.238240 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Shimane,Location,Longitude,133.050826 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Okayama,Location,Longitude,133.934067 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Hiroshima,Location,Longitude,132.459206 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Yamaguchi,Location,Longitude,131.470748 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Tokushima,Location,Longitude,134.559290 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kagawa,Location,Longitude,134.043372 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Ehime,Location,Longitude,132.765825 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kochi,Location,Longitude,133.530942 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Fukuoka,Location,Longitude,130.418206 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Saga,Location,Longitude,130.298815 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Nagasaki,Location,Longitude,129.873042 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kumamoto,Location,Longitude,130.742388 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Oita,Location,Longitude,131.612658 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Miyazaki,Location,Longitude,131.423873 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kagoshima,Location,Longitude,130.557745 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Okinawa,Location,Longitude,127.681119 ,2014-10-14,,http://linkdata.org/work/rdf1s8i
Hokkaido,Admin,Captial,Sapporo,2014-10-14,,http://linkdata.org/work/rdf1s8i
Aomori,Admin,Captial,Aomori,2014-10-14,,http://linkdata.org/work/rdf1s8i
Iwate,Admin,Captial,Morioka,2014-10-14,,http://linkdata.org/work/rdf1s8i
Miyagi,Admin,Captial,Sendai,2014-10-14,,http://linkdata.org/work/rdf1s8i
Akita,Admin,Captial,Akita,2014-10-14,,http://linkdata.org/work/rdf1s8i
Yamagata,Admin,Captial,Yamagata,2014-10-14,,http://linkdata.org/work/rdf1s8i
Fukushima,Admin,Captial,Fukushima,2014-10-14,,http://linkdata.org/work/rdf1s8i
Ibaraki,Admin,Captial,Mito,2014-10-14,,http://linkdata.org/work/rdf1s8i
Tochigi,Admin,Captial,Utsunomiya,2014-10-14,,http://linkdata.org/work/rdf1s8i
Gunma,Admin,Captial,Maebashi,2014-10-14,,http://linkdata.org/work/rdf1s8i
Saitama,Admin,Captial,Saitama,2014-10-14,,http://linkdata.org/work/rdf1s8i
Chiba,Admin,Captial,Chiba,2014-10-14,,http://linkdata.org/work/rdf1s8i
Tokyo,Admin,Captial,Tokyo,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kanagawa,Admin,Captial,Yokohama,2014-10-14,,http://linkdata.org/work/rdf1s8i
Niigata,Admin,Captial,Niigata,2014-10-14,,http://linkdata.org/work/rdf1s8i
Toyama,Admin,Captial,Toyama,2014-10-14,,http://linkdata.org/work/rdf1s8i
Ishikawa,Admin,Captial,Ishikawa,2014-10-14,,http://linkdata.org/work/rdf1s8i
Fukui,Admin,Captial,Fukui,2014-10-14,,http://linkdata.org/work/rdf1s8i
Yamanashi,Admin,Captial,Yamanashi,2014-10-14,,http://linkdata.org/work/rdf1s8i
Nagano,Admin,Captial,Nagano,2014-10-14,,http://linkdata.org/work/rdf1s8i
Gifu,Admin,Captial,Gifu,2014-10-14,,http://linkdata.org/work/rdf1s8i
Shizuoka,Admin,Captial,Shizuoka,2014-10-14,,http://linkdata.org/work/rdf1s8i
Aichi,Admin,Captial,Nagoya,2014-10-14,,http://linkdata.org/work/rdf1s8i
Mie,Admin,Captial,Mie,2014-10-14,,http://linkdata.org/work/rdf1s8i
Shiga,Admin,Captial,Otsu,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kyoto,Admin,Captial,Kyoto,2014-10-14,,http://linkdata.org/work/rdf1s8i
Osaka,Admin,Captial,Osaka,2014-10-14,,http://linkdata.org/work/rdf1s8i
Hyogo,Admin,Captial,Kobe,2014-10-14,,http://linkdata.org/work/rdf1s8i
Nara,Admin,Captial,Nara,2014-10-14,,http://linkdata.org/work/rdf1s8i
Wakayama,Admin,Captial,Wakayama,2014-10-14,,http://linkdata.org/work/rdf1s8i
Tottori,Admin,Captial,Tottori,2014-10-14,,http://linkdata.org/work/rdf1s8i
Shimane,Admin,Captial,Matsue,2014-10-14,,http://linkdata.org/work/rdf1s8i
Okayama,Admin,Captial,Okayama,2014-10-14,,http://linkdata.org/work/rdf1s8i
Hiroshima,Admin,Captial,Hiroshima,2014-10-14,,http://linkdata.org/work/rdf1s8i
Yamaguchi,Admin,Captial,Yamaguchi,2014-10-14,,http://linkdata.org/work/rdf1s8i
Tokushima,Admin,Captial,Tokushima,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kagawa,Admin,Captial,Takamatsu,2014-10-14,,http://linkdata.org/work/rdf1s8i
Ehime,Admin,Captial,Matsuyama,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kochi,Admin,Captial,Kochi,2014-10-14,,http://linkdata.org/work/rdf1s8i
Fukuoka,Admin,Captial,Fukuoka,2014-10-14,,http://linkdata.org/work/rdf1s8i
Saga,Admin,Captial,Saga,2014-10-14,,http://linkdata.org/work/rdf1s8i
Nagasaki,Admin,Captial,Nagasaki,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kumamoto,Admin,Captial,Kumamoto,2014-10-14,,http://linkdata.org/work/rdf1s8i
Oita,Admin,Captial,Oita,2014-10-14,,http://linkdata.org/work/rdf1s8i
Miyazaki,Admin,Captial,Miyazaki,2014-10-14,,http://linkdata.org/work/rdf1s8i
Kagoshima,Admin,Captial,Kagoshima,2014-10-14,,http://linkdata.org/work/rdf1s8i
Okinawa,Admin,Captial,Naha,2014-10-14,,http://linkdata.org/work/rdf1s8i
Hokkaido,Admin,Region,Hokkaido,2020-04-11,,https://ja.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E3%81%AE%E5%9C%B0%E5%9F%37F
